user_id,product_id,delivery_date,subscription_tier,returned,feedback_rating
852,205,2025-01-15,Premium,False,4.0
296,197,2024-10-20,Mid-range,True,
296,483,2024-10-20,Mid-range,False,3.0
296,176,2024-10-20,Mid-range,False,1.0
824,64,2024-10-26,Premium,False,2.0
824,423,2024-10-26,Premium,True,
824,376,2024-10-26,Premium,False,1.0
534,334,2024-12-26,Mid-range,False,4.0
534,263,2024-12-26,Mid-range,True,
534,412,2024-12-26,Mid-range,False,2.0
534,204,2024-12-26,Mid-range,False,4.0
331,487,2024-12-18,Budget,False,4.0
331,307,2024-12-18,Budget,False,2.0
331,372,2024-12-18,Budget,False,2.0
331,429,2024-12-18,Budget,False,3.0
331,84,2024-12-18,Budget,False,5.0
976,43,2025-02-02,Budget,False,2.0
976,305,2025-02-02,Budget,False,1.0
976,141,2025-02-02,Budget,False,4.0
976,138,2025-02-02,Budget,True,
976,214,2025-02-02,Budget,True,
669,138,2024-12-14,Budget,True,
669,192,2024-12-14,Budget,False,3.0
669,170,2024-12-14,Budget,True,
669,242,2024-12-14,Budget,False,4.0
763,453,2025-01-15,Mid-range,False,2.0
763,459,2025-01-15,Mid-range,True,
763,123,2025-01-15,Mid-range,False,3.0
511,350,2024-11-16,Mid-range,False,1.0
511,13,2024-11-16,Mid-range,False,2.0
511,266,2024-11-16,Mid-range,False,3.0
309,76,2025-03-06,Premium,False,2.0
309,398,2025-03-06,Premium,False,1.0
309,215,2025-03-06,Premium,False,4.0
309,184,2025-03-06,Premium,False,1.0
769,121,2025-02-22,Mid-range,False,2.0
769,268,2025-02-22,Mid-range,False,5.0
769,484,2025-02-22,Mid-range,True,
298,183,2025-01-26,Budget,False,4.0
298,422,2025-01-26,Budget,False,4.0
298,446,2025-01-26,Budget,False,1.0
298,214,2025-01-26,Budget,False,1.0
732,320,2025-01-30,Premium,True,
732,94,2025-01-30,Premium,True,
732,30,2025-01-30,Premium,True,
732,108,2025-01-30,Premium,False,2.0
732,226,2025-01-30,Premium,True,
561,108,2025-03-10,Premium,False,4.0
561,4,2025-03-10,Premium,False,2.0
561,419,2025-03-10,Premium,True,
561,353,2025-03-10,Premium,True,
231,442,2024-10-29,Mid-range,True,
231,480,2024-10-29,Mid-range,False,1.0
231,289,2024-10-29,Mid-range,False,4.0
231,212,2024-10-29,Mid-range,False,2.0
243,497,2024-12-22,Budget,True,
243,47,2024-12-22,Budget,False,3.0
243,305,2024-12-22,Budget,True,
840,20,2024-09-18,Mid-range,True,
840,228,2024-09-18,Mid-range,True,
840,172,2024-09-18,Mid-range,False,1.0
482,110,2025-02-15,Premium,False,4.0
482,59,2025-02-15,Premium,False,5.0
482,240,2025-02-15,Premium,False,5.0
482,32,2025-02-15,Premium,False,2.0
482,53,2025-02-15,Premium,False,1.0
362,305,2024-09-15,Budget,True,
362,104,2024-09-15,Budget,False,5.0
362,180,2024-09-15,Budget,False,2.0
362,160,2024-09-15,Budget,False,1.0
219,103,2025-02-18,Budget,False,5.0
219,379,2025-02-18,Budget,False,3.0
219,285,2025-02-18,Budget,False,5.0
219,443,2025-02-18,Budget,False,5.0
698,154,2025-03-10,Premium,False,4.0
698,36,2025-03-10,Premium,False,1.0
698,432,2025-03-10,Premium,False,4.0
698,373,2025-03-10,Premium,False,3.0
839,413,2025-01-11,Budget,False,5.0
839,434,2025-01-11,Budget,False,5.0
839,93,2025-01-11,Budget,False,4.0
839,404,2025-01-11,Budget,False,4.0
213,303,2024-11-01,Budget,False,1.0
213,88,2024-11-01,Budget,False,1.0
213,224,2024-11-01,Budget,True,
213,309,2024-11-01,Budget,False,5.0
213,133,2024-11-01,Budget,False,5.0
914,85,2024-10-24,Premium,False,1.0
914,373,2024-10-24,Premium,True,
914,110,2024-10-24,Premium,False,1.0
509,450,2025-02-10,Budget,False,1.0
509,141,2025-02-10,Budget,True,
509,438,2025-02-10,Budget,False,5.0
509,225,2025-02-10,Budget,False,3.0
509,454,2025-02-10,Budget,False,4.0
837,334,2024-09-20,Mid-range,False,3.0
837,112,2024-09-20,Mid-range,False,3.0
837,69,2024-09-20,Mid-range,False,3.0
483,111,2024-10-23,Budget,False,1.0
483,159,2024-10-23,Budget,False,1.0
483,5,2024-10-23,Budget,False,2.0
483,408,2024-10-23,Budget,False,1.0
483,248,2024-10-23,Budget,True,
674,178,2024-10-02,Mid-range,True,
674,298,2024-10-02,Mid-range,True,
674,77,2024-10-02,Mid-range,False,4.0
674,335,2024-10-02,Mid-range,False,2.0
918,53,2025-01-29,Premium,False,5.0
918,98,2025-01-29,Premium,False,5.0
918,28,2025-01-29,Premium,False,4.0
603,368,2025-02-02,Budget,True,
603,422,2025-02-02,Budget,False,1.0
603,332,2025-02-02,Budget,True,
603,344,2025-02-02,Budget,False,1.0
167,417,2024-12-25,Mid-range,False,4.0
167,121,2024-12-25,Mid-range,False,1.0
167,453,2024-12-25,Mid-range,False,1.0
167,213,2024-12-25,Mid-range,True,
167,494,2024-12-25,Mid-range,True,
669,497,2024-11-01,Budget,False,2.0
669,248,2024-11-01,Budget,False,2.0
669,100,2024-11-01,Budget,False,2.0
33,163,2025-01-02,Budget,False,5.0
33,285,2025-01-02,Budget,False,2.0
33,131,2025-01-02,Budget,False,3.0
33,305,2025-01-02,Budget,False,3.0
33,75,2025-01-02,Budget,True,
78,279,2024-12-02,Mid-range,False,2.0
78,442,2024-12-02,Mid-range,False,1.0
78,274,2024-12-02,Mid-range,False,4.0
78,391,2024-12-02,Mid-range,False,3.0
326,34,2025-01-10,Budget,True,
326,9,2025-01-10,Budget,False,4.0
326,177,2025-01-10,Budget,False,3.0
729,47,2024-10-11,Budget,True,
729,354,2024-10-11,Budget,True,
729,259,2024-10-11,Budget,False,1.0
729,485,2024-10-11,Budget,False,2.0
670,157,2024-10-07,Premium,False,4.0
670,360,2024-10-07,Premium,False,1.0
670,419,2024-10-07,Premium,True,
670,420,2024-10-07,Premium,False,3.0
670,181,2024-10-07,Premium,True,
337,16,2025-01-07,Budget,True,
337,206,2025-01-07,Budget,True,
337,265,2025-01-07,Budget,False,1.0
395,268,2025-03-08,Mid-range,False,2.0
395,147,2025-03-08,Mid-range,False,5.0
395,290,2025-03-08,Mid-range,False,5.0
395,456,2025-03-08,Mid-range,False,3.0
604,101,2025-01-13,Budget,False,5.0
604,179,2025-01-13,Budget,False,3.0
604,25,2025-01-13,Budget,False,4.0
604,111,2025-01-13,Budget,True,
739,275,2024-12-25,Mid-range,False,3.0
739,389,2024-12-25,Mid-range,True,
739,91,2024-12-25,Mid-range,False,1.0
710,186,2024-11-17,Mid-range,False,2.0
710,18,2024-11-17,Mid-range,True,
710,482,2024-11-17,Mid-range,False,2.0
710,102,2024-11-17,Mid-range,False,5.0
710,123,2024-11-17,Mid-range,False,2.0
729,138,2025-01-30,Budget,False,5.0
729,74,2025-01-30,Budget,True,
729,2,2025-01-30,Budget,False,3.0
729,414,2025-01-30,Budget,False,4.0
729,355,2025-01-30,Budget,False,2.0
692,242,2024-09-28,Budget,True,
692,244,2024-09-28,Budget,False,2.0
692,487,2024-09-28,Budget,True,
692,103,2024-09-28,Budget,False,4.0
288,443,2025-01-08,Budget,True,
288,354,2025-01-08,Budget,False,2.0
288,5,2025-01-08,Budget,False,5.0
288,47,2025-01-08,Budget,False,2.0
288,27,2025-01-08,Budget,False,1.0
661,374,2024-11-22,Budget,False,2.0
661,72,2024-11-22,Budget,False,5.0
661,61,2024-11-22,Budget,False,2.0
661,120,2024-11-22,Budget,True,
661,270,2024-11-22,Budget,False,1.0
667,195,2024-09-17,Premium,True,
667,96,2024-09-17,Premium,False,1.0
667,400,2024-09-17,Premium,False,4.0
393,391,2024-12-01,Mid-range,False,3.0
393,13,2024-12-01,Mid-range,True,
393,405,2024-12-01,Mid-range,False,3.0
393,327,2024-12-01,Mid-range,False,3.0
759,209,2025-02-18,Budget,False,3.0
759,489,2025-02-18,Budget,True,
759,99,2025-02-18,Budget,False,5.0
759,95,2025-02-18,Budget,True,
898,439,2025-01-08,Mid-range,False,4.0
898,29,2025-01-08,Mid-range,True,
898,8,2025-01-08,Mid-range,False,3.0
631,400,2024-10-16,Premium,False,2.0
631,227,2024-10-16,Premium,False,1.0
631,108,2024-10-16,Premium,True,
631,324,2024-10-16,Premium,False,4.0
631,181,2024-10-16,Premium,False,2.0
190,230,2024-10-10,Budget,True,
190,129,2024-10-10,Budget,False,1.0
190,223,2024-10-10,Budget,False,2.0
190,163,2024-10-10,Budget,False,5.0
618,200,2024-12-14,Mid-range,False,4.0
618,12,2024-12-14,Mid-range,False,1.0
618,69,2024-12-14,Mid-range,True,
847,61,2024-11-22,Budget,False,3.0
847,481,2024-11-22,Budget,False,4.0
847,359,2024-11-22,Budget,True,
777,189,2024-12-31,Budget,False,3.0
777,446,2024-12-31,Budget,True,
777,35,2024-12-31,Budget,False,2.0
777,1,2024-12-31,Budget,False,4.0
777,119,2024-12-31,Budget,False,2.0
391,131,2025-01-04,Budget,False,4.0
391,45,2025-01-04,Budget,False,1.0
391,413,2025-01-04,Budget,False,3.0
391,225,2025-01-04,Budget,False,4.0
339,440,2025-03-05,Budget,False,2.0
339,232,2025-03-05,Budget,False,4.0
339,346,2025-03-05,Budget,False,5.0
339,418,2025-03-05,Budget,True,
339,468,2025-03-05,Budget,False,2.0
612,434,2024-12-15,Budget,False,3.0
612,305,2024-12-15,Budget,False,4.0
612,129,2024-12-15,Budget,False,5.0
619,14,2024-09-22,Mid-range,False,4.0
619,488,2024-09-22,Mid-range,False,1.0
619,55,2024-09-22,Mid-range,False,1.0
619,162,2024-09-22,Mid-range,True,
21,106,2025-02-25,Budget,False,3.0
21,385,2025-02-25,Budget,False,2.0
21,287,2025-02-25,Budget,False,4.0
800,448,2025-01-01,Premium,False,3.0
800,478,2025-01-01,Premium,False,4.0
800,118,2025-01-01,Premium,False,4.0
800,36,2025-01-01,Premium,False,5.0
800,98,2025-01-01,Premium,False,3.0
694,214,2024-11-15,Budget,False,2.0
694,399,2024-11-15,Budget,False,2.0
694,452,2024-11-15,Budget,True,
96,311,2024-11-23,Mid-range,False,5.0
96,369,2024-11-23,Mid-range,False,3.0
96,441,2024-11-23,Mid-range,True,
96,166,2024-11-23,Mid-range,True,
441,320,2025-02-05,Premium,False,2.0
441,96,2025-02-05,Premium,False,4.0
441,419,2025-02-05,Premium,False,1.0
584,344,2024-10-14,Budget,False,4.0
584,338,2024-10-14,Budget,True,
584,361,2024-10-14,Budget,False,5.0
584,447,2024-10-14,Budget,False,5.0
28,466,2024-10-13,Mid-range,False,5.0
28,467,2024-10-13,Mid-range,False,3.0
28,477,2024-10-13,Mid-range,False,1.0
28,453,2024-10-13,Mid-range,False,2.0
28,441,2024-10-13,Mid-range,False,5.0
517,434,2024-11-17,Budget,False,2.0
517,163,2024-11-17,Budget,True,
517,56,2024-11-17,Budget,False,1.0
517,239,2024-11-17,Budget,False,1.0
129,259,2025-01-14,Budget,True,
129,254,2025-01-14,Budget,False,4.0
129,31,2025-01-14,Budget,False,4.0
404,85,2024-10-30,Premium,False,3.0
404,222,2024-10-30,Premium,False,3.0
404,195,2024-10-30,Premium,False,5.0
847,132,2024-12-13,Budget,False,2.0
847,242,2024-12-13,Budget,False,2.0
847,321,2024-12-13,Budget,False,3.0
847,170,2024-12-13,Budget,True,
847,385,2024-12-13,Budget,False,2.0
914,210,2024-11-14,Premium,True,
914,154,2024-11-14,Premium,False,5.0
914,98,2024-11-14,Premium,False,1.0
914,462,2024-11-14,Premium,False,1.0
914,184,2024-11-14,Premium,False,4.0
385,103,2024-09-17,Budget,False,1.0
385,372,2024-09-17,Budget,False,3.0
385,333,2024-09-17,Budget,True,
385,133,2024-09-17,Budget,False,3.0
135,486,2024-11-26,Premium,False,4.0
135,196,2024-11-26,Premium,True,
135,184,2024-11-26,Premium,True,
135,169,2024-11-26,Premium,False,3.0
135,24,2024-11-26,Premium,True,
825,19,2024-10-23,Premium,False,2.0
825,94,2024-10-23,Premium,False,1.0
825,126,2024-10-23,Premium,False,1.0
825,320,2024-10-23,Premium,False,5.0
825,398,2024-10-23,Premium,False,5.0
87,43,2024-11-26,Budget,False,2.0
87,142,2024-11-26,Budget,True,
87,242,2024-11-26,Budget,False,5.0
87,460,2024-11-26,Budget,False,3.0
947,319,2024-10-03,Mid-range,False,1.0
947,277,2024-10-03,Mid-range,False,4.0
947,369,2024-10-03,Mid-range,False,1.0
947,488,2024-10-03,Mid-range,False,2.0
598,106,2025-03-01,Budget,False,5.0
598,141,2025-03-01,Budget,False,5.0
598,180,2025-03-01,Budget,False,4.0
598,109,2025-03-01,Budget,False,3.0
598,45,2025-03-01,Budget,False,1.0
564,434,2024-09-24,Budget,True,
564,74,2024-09-24,Budget,False,5.0
564,450,2024-09-24,Budget,False,2.0
564,345,2024-09-24,Budget,False,5.0
564,379,2024-09-24,Budget,False,3.0
817,317,2025-01-08,Mid-range,False,5.0
817,235,2025-01-08,Mid-range,True,
817,392,2025-01-08,Mid-range,False,4.0
323,285,2025-02-10,Budget,True,
323,374,2025-02-10,Budget,True,
323,307,2025-02-10,Budget,False,2.0
323,84,2025-02-10,Budget,False,5.0
323,403,2025-02-10,Budget,False,2.0
761,395,2025-01-09,Premium,False,4.0
761,314,2025-01-09,Premium,False,1.0
761,322,2025-01-09,Premium,False,2.0
761,70,2025-01-09,Premium,False,3.0
50,411,2024-09-28,Budget,False,2.0
50,243,2024-09-28,Budget,False,5.0
50,72,2024-09-28,Budget,True,
588,347,2024-12-05,Premium,False,2.0
588,376,2024-12-05,Premium,False,1.0
588,108,2024-12-05,Premium,False,2.0
588,98,2024-12-05,Premium,True,
780,434,2025-01-17,Budget,False,2.0
780,399,2025-01-17,Budget,False,5.0
780,280,2025-01-17,Budget,False,1.0
780,264,2025-01-17,Budget,False,4.0
470,377,2025-03-04,Budget,False,1.0
470,497,2025-03-04,Budget,False,3.0
470,490,2025-03-04,Budget,False,5.0
714,116,2024-12-31,Budget,True,
714,61,2024-12-31,Budget,False,1.0
714,71,2024-12-31,Budget,False,3.0
836,284,2025-03-09,Mid-range,False,4.0
836,458,2025-03-09,Mid-range,True,
836,461,2025-03-09,Mid-range,False,3.0
836,135,2025-03-09,Mid-range,True,
836,182,2025-03-09,Mid-range,False,2.0
736,150,2024-09-28,Premium,False,2.0
736,98,2024-09-28,Premium,False,5.0
736,409,2024-09-28,Premium,True,
736,310,2024-09-28,Premium,False,3.0
736,294,2024-09-28,Premium,False,1.0
652,47,2025-02-08,Budget,True,
652,2,2025-02-08,Budget,True,
652,454,2025-02-08,Budget,True,
652,258,2025-02-08,Budget,True,
652,307,2025-02-08,Budget,False,4.0
679,384,2024-11-02,Premium,False,2.0
679,462,2024-11-02,Premium,False,1.0
679,240,2024-11-02,Premium,True,
679,64,2024-11-02,Premium,False,1.0
833,154,2024-09-28,Premium,False,2.0
833,320,2024-09-28,Premium,False,3.0
833,76,2024-09-28,Premium,True,
833,353,2024-09-28,Premium,False,1.0
833,330,2024-09-28,Premium,False,3.0
119,103,2024-11-16,Budget,False,4.0
119,95,2024-11-16,Budget,True,
119,460,2024-11-16,Budget,False,5.0
119,394,2024-11-16,Budget,True,
119,159,2024-11-16,Budget,False,5.0
914,376,2024-09-27,Premium,False,1.0
914,250,2024-09-27,Premium,False,3.0
914,320,2024-09-27,Premium,True,
914,330,2024-09-27,Premium,True,
788,392,2025-02-27,Mid-range,False,2.0
788,456,2025-02-27,Mid-range,False,2.0
788,17,2025-02-27,Mid-range,True,
415,43,2025-03-07,Budget,False,2.0
415,137,2025-03-07,Budget,False,4.0
415,267,2025-03-07,Budget,False,5.0
415,301,2025-03-07,Budget,False,5.0
415,333,2025-03-07,Budget,False,4.0
133,487,2024-12-21,Budget,False,5.0
133,265,2024-12-21,Budget,False,2.0
133,107,2024-12-21,Budget,True,
133,333,2024-12-21,Budget,True,
680,54,2025-01-15,Budget,False,4.0
680,283,2025-01-15,Budget,False,1.0
680,344,2025-01-15,Budget,True,
680,493,2025-01-15,Budget,False,3.0
82,163,2024-12-26,Budget,False,4.0
82,5,2024-12-26,Budget,True,
82,153,2024-12-26,Budget,False,1.0
82,399,2024-12-26,Budget,False,4.0
82,9,2024-12-26,Budget,False,1.0
505,348,2024-12-11,Mid-range,False,2.0
505,275,2024-12-11,Mid-range,True,
505,453,2024-12-11,Mid-range,False,4.0
505,421,2024-12-11,Mid-range,True,
505,362,2024-12-11,Mid-range,True,
814,478,2024-12-17,Premium,False,3.0
814,320,2024-12-17,Premium,False,3.0
814,387,2024-12-17,Premium,False,5.0
362,305,2025-03-01,Budget,False,2.0
362,71,2025-03-01,Budget,False,4.0
362,276,2025-03-01,Budget,False,2.0
170,288,2024-12-19,Mid-range,False,2.0
170,146,2024-12-19,Mid-range,False,4.0
170,421,2024-12-19,Mid-range,True,
170,323,2024-12-19,Mid-range,False,3.0
427,306,2024-11-17,Mid-range,False,1.0
427,21,2024-11-17,Mid-range,True,
427,145,2024-11-17,Mid-range,False,3.0
427,37,2024-11-17,Mid-range,True,
620,499,2024-09-21,Mid-range,False,3.0
620,466,2024-09-21,Mid-range,True,
620,15,2024-09-21,Mid-range,True,
193,255,2025-02-09,Budget,True,
193,100,2025-02-09,Budget,True,
193,490,2025-02-09,Budget,True,
193,414,2025-02-09,Budget,True,
193,84,2025-02-09,Budget,False,5.0
398,303,2024-12-19,Budget,False,4.0
398,380,2024-12-19,Budget,False,5.0
398,460,2024-12-19,Budget,False,3.0
682,258,2024-11-23,Budget,False,2.0
682,90,2024-11-23,Budget,False,1.0
682,402,2024-11-23,Budget,True,
682,89,2024-11-23,Budget,False,2.0
842,294,2024-10-09,Premium,False,4.0
842,165,2024-10-09,Premium,False,1.0
842,19,2024-10-09,Premium,False,2.0
842,113,2024-10-09,Premium,False,2.0
993,18,2024-12-31,Mid-range,False,4.0
993,284,2024-12-31,Mid-range,False,5.0
993,436,2024-12-31,Mid-range,False,1.0
993,15,2024-12-31,Mid-range,False,5.0
872,141,2025-03-03,Budget,True,
872,51,2025-03-03,Budget,False,3.0
872,404,2025-03-03,Budget,False,5.0
317,163,2024-11-11,Budget,False,1.0
317,45,2024-11-11,Budget,False,2.0
317,38,2024-11-11,Budget,True,
317,287,2024-11-11,Budget,True,
115,124,2025-02-18,Mid-range,False,4.0
115,176,2025-02-18,Mid-range,False,2.0
115,127,2025-02-18,Mid-range,False,2.0
861,33,2025-02-10,Mid-range,True,
861,425,2025-02-10,Mid-range,True,
861,290,2025-02-10,Mid-range,True,
861,124,2025-02-10,Mid-range,False,1.0
861,73,2025-02-10,Mid-range,True,
707,94,2025-02-14,Premium,False,1.0
707,373,2025-02-14,Premium,False,3.0
707,272,2025-02-14,Premium,False,4.0
707,42,2025-02-14,Premium,False,3.0
251,125,2025-03-04,Budget,False,1.0
251,248,2025-03-04,Budget,False,3.0
251,454,2025-03-04,Budget,True,
251,229,2025-03-04,Budget,False,1.0
251,141,2025-03-04,Budget,False,3.0
639,31,2024-11-25,Budget,True,
639,267,2024-11-25,Budget,False,1.0
639,471,2024-11-25,Budget,False,2.0
257,273,2024-10-06,Budget,False,2.0
257,463,2024-10-06,Budget,False,4.0
257,3,2024-10-06,Budget,False,3.0
257,170,2024-10-06,Budget,True,
257,379,2024-10-06,Budget,False,3.0
399,99,2024-11-23,Budget,False,2.0
399,190,2024-11-23,Budget,False,2.0
399,138,2024-11-23,Budget,True,
241,461,2025-01-14,Mid-range,False,3.0
241,319,2025-01-14,Mid-range,False,1.0
241,52,2025-01-14,Mid-range,True,
241,145,2025-01-14,Mid-range,True,
241,63,2025-01-14,Mid-range,False,2.0
659,375,2024-11-11,Mid-range,False,2.0
659,203,2024-11-11,Mid-range,False,1.0
659,292,2024-11-11,Mid-range,False,2.0
659,77,2024-11-11,Mid-range,False,2.0
659,198,2024-11-11,Mid-range,False,1.0
822,254,2025-01-05,Budget,False,3.0
822,385,2025-01-05,Budget,True,
822,51,2025-01-05,Budget,False,1.0
31,171,2025-01-05,Premium,False,5.0
31,432,2025-01-05,Premium,False,3.0
31,462,2025-01-05,Premium,False,3.0
382,438,2024-10-17,Budget,True,
382,163,2024-10-17,Budget,False,5.0
382,248,2024-10-17,Budget,False,1.0
149,486,2024-12-25,Premium,True,
149,308,2024-12-25,Premium,False,5.0
149,42,2024-12-25,Premium,False,2.0
531,60,2025-02-06,Premium,False,2.0
531,351,2025-02-06,Premium,False,4.0
531,448,2025-02-06,Premium,True,
531,22,2025-02-06,Premium,False,5.0
300,52,2024-09-18,Mid-range,False,3.0
300,211,2024-09-18,Mid-range,False,4.0
300,268,2024-09-18,Mid-range,False,1.0
300,186,2024-09-18,Mid-range,True,
899,48,2025-01-29,Mid-range,False,5.0
899,146,2025-01-29,Mid-range,False,5.0
899,217,2025-01-29,Mid-range,False,3.0
899,156,2025-01-29,Mid-range,True,
344,125,2025-02-27,Budget,False,1.0
344,214,2025-02-27,Budget,False,2.0
344,87,2025-02-27,Budget,False,5.0
949,493,2024-10-27,Budget,True,
949,72,2024-10-27,Budget,True,
949,468,2024-10-27,Budget,False,2.0
726,193,2024-11-21,Mid-range,True,
726,18,2024-11-21,Mid-range,False,1.0
726,386,2024-11-21,Mid-range,False,4.0
726,491,2024-11-21,Mid-range,False,4.0
292,399,2024-11-24,Budget,True,
292,408,2024-11-24,Budget,False,3.0
292,90,2024-11-24,Budget,True,
651,447,2024-09-28,Budget,False,3.0
651,487,2024-09-28,Budget,False,5.0
651,368,2024-09-28,Budget,False,4.0
651,206,2024-09-28,Budget,False,1.0
317,47,2025-02-28,Budget,False,3.0
317,303,2025-02-28,Budget,False,4.0
317,377,2025-02-28,Budget,False,2.0
317,62,2025-02-28,Budget,True,
317,214,2025-02-28,Budget,False,2.0
502,186,2025-02-26,Mid-range,False,3.0
502,246,2025-02-26,Mid-range,False,1.0
502,381,2025-02-26,Mid-range,True,
502,392,2025-02-26,Mid-range,False,1.0
502,156,2025-02-26,Mid-range,False,3.0
430,353,2024-11-04,Premium,False,1.0
430,272,2024-11-04,Premium,True,
430,347,2024-11-04,Premium,True,
430,226,2024-11-04,Premium,True,
430,395,2024-11-04,Premium,False,2.0
76,345,2025-01-10,Budget,True,
76,280,2025-01-10,Budget,False,3.0
76,75,2025-01-10,Budget,False,3.0
76,67,2025-01-10,Budget,False,1.0
76,303,2025-01-10,Budget,False,4.0
81,354,2025-01-14,Budget,False,2.0
81,490,2025-01-14,Budget,False,5.0
81,264,2025-01-14,Budget,False,5.0
17,224,2025-02-18,Budget,False,1.0
17,487,2025-02-18,Budget,False,4.0
17,366,2025-02-18,Budget,True,
356,42,2025-01-24,Premium,False,2.0
356,19,2025-01-24,Premium,True,
356,384,2025-01-24,Premium,False,4.0
743,227,2025-03-13,Premium,False,4.0
743,97,2025-03-13,Premium,False,4.0
743,169,2025-03-13,Premium,False,2.0
916,276,2025-01-28,Budget,False,2.0
916,496,2025-01-28,Budget,False,3.0
916,248,2025-01-28,Budget,True,
916,460,2025-01-28,Budget,False,1.0
916,120,2025-01-28,Budget,False,2.0
124,180,2025-01-30,Budget,False,3.0
124,260,2025-01-30,Budget,False,4.0
124,470,2025-01-30,Budget,False,2.0
763,158,2024-10-28,Mid-range,False,5.0
763,396,2024-10-28,Mid-range,False,3.0
763,495,2024-10-28,Mid-range,False,1.0
763,247,2024-10-28,Mid-range,False,1.0
763,456,2024-10-28,Mid-range,False,1.0
152,32,2024-10-10,Premium,False,2.0
152,80,2024-10-10,Premium,False,3.0
152,24,2024-10-10,Premium,True,
152,358,2024-10-10,Premium,True,
152,215,2024-10-10,Premium,False,2.0
875,157,2024-10-13,Premium,True,
875,215,2024-10-13,Premium,False,3.0
875,118,2024-10-13,Premium,True,
913,22,2025-03-03,Premium,False,2.0
913,110,2025-03-03,Premium,False,5.0
913,300,2025-03-03,Premium,True,
125,464,2024-10-25,Mid-range,False,1.0
125,417,2024-10-25,Mid-range,False,1.0
125,166,2024-10-25,Mid-range,True,
125,182,2024-10-25,Mid-range,False,4.0
902,87,2024-10-10,Budget,False,2.0
902,230,2024-10-10,Budget,False,4.0
902,454,2024-10-10,Budget,True,
902,493,2024-10-10,Budget,False,4.0
863,484,2025-01-01,Mid-range,False,3.0
863,15,2025-01-01,Mid-range,False,1.0
863,465,2025-01-01,Mid-range,False,5.0
773,43,2024-12-31,Budget,False,4.0
773,1,2024-12-31,Budget,False,3.0
773,71,2024-12-31,Budget,False,2.0
773,244,2024-12-31,Budget,True,
27,248,2025-02-20,Budget,True,
27,429,2025-02-20,Budget,False,1.0
27,6,2025-02-20,Budget,False,2.0
27,454,2025-02-20,Budget,False,2.0
556,21,2024-10-06,Mid-range,False,4.0
556,46,2024-10-06,Mid-range,True,
556,278,2024-10-06,Mid-range,True,
961,499,2024-12-21,Mid-range,True,
961,143,2024-12-21,Mid-range,False,4.0
961,327,2024-12-21,Mid-range,False,2.0
18,498,2025-01-04,Mid-range,False,2.0
18,458,2025-01-04,Mid-range,True,
18,302,2025-01-04,Mid-range,False,1.0
18,176,2025-01-04,Mid-range,False,3.0
91,378,2024-09-27,Premium,False,1.0
91,322,2024-09-27,Premium,False,3.0
91,226,2024-09-27,Premium,False,1.0
804,281,2025-03-11,Budget,False,2.0
804,402,2025-03-11,Budget,True,
804,463,2025-03-11,Budget,False,1.0
804,255,2025-03-11,Budget,False,2.0
369,206,2025-02-09,Budget,False,3.0
369,183,2025-02-09,Budget,True,
369,407,2025-02-09,Budget,True,
369,180,2025-02-09,Budget,False,2.0
176,231,2024-10-03,Budget,False,5.0
176,137,2024-10-03,Budget,False,5.0
176,468,2024-10-03,Budget,False,3.0
562,280,2024-12-20,Budget,False,5.0
562,104,2024-12-20,Budget,False,2.0
562,34,2024-12-20,Budget,False,1.0
562,262,2024-12-20,Budget,False,4.0
562,71,2024-12-20,Budget,False,3.0
876,260,2024-10-29,Budget,False,3.0
876,100,2024-10-29,Budget,True,
876,352,2024-10-29,Budget,False,2.0
876,443,2024-10-29,Budget,False,1.0
876,385,2024-10-29,Budget,False,1.0
557,178,2024-12-23,Mid-range,True,
557,200,2024-12-23,Mid-range,False,3.0
557,69,2024-12-23,Mid-range,False,1.0
557,459,2024-12-23,Mid-range,False,4.0
941,441,2024-11-29,Mid-range,True,
941,334,2024-11-29,Mid-range,False,2.0
941,495,2024-11-29,Mid-range,False,2.0
941,393,2024-11-29,Mid-range,True,
941,127,2024-11-29,Mid-range,False,5.0
946,266,2024-12-19,Mid-range,True,
946,246,2024-12-19,Mid-range,True,
946,13,2024-12-19,Mid-range,False,1.0
411,412,2024-10-29,Mid-range,True,
411,439,2024-10-29,Mid-range,False,1.0
411,449,2024-10-29,Mid-range,False,1.0
411,152,2024-10-29,Mid-range,False,1.0
411,92,2024-10-29,Mid-range,False,4.0
262,33,2024-10-11,Mid-range,False,5.0
262,476,2024-10-11,Mid-range,False,3.0
262,201,2024-10-11,Mid-range,False,5.0
262,135,2024-10-11,Mid-range,True,
11,58,2024-11-27,Mid-range,False,3.0
11,145,2024-11-27,Mid-range,True,
11,121,2024-11-27,Mid-range,False,1.0
11,381,2024-11-27,Mid-range,False,2.0
11,266,2024-11-27,Mid-range,False,4.0
927,256,2024-12-11,Budget,False,2.0
927,231,2024-12-11,Budget,False,2.0
927,470,2024-12-11,Budget,True,
927,86,2024-12-11,Budget,True,
927,262,2024-12-11,Budget,True,
613,223,2025-01-14,Budget,False,3.0
613,489,2025-01-14,Budget,True,
613,183,2025-01-14,Budget,False,3.0
613,79,2025-01-14,Budget,False,1.0
613,305,2025-01-14,Budget,True,
708,188,2025-02-19,Premium,False,2.0
708,215,2025-02-19,Premium,False,1.0
708,150,2025-02-19,Premium,False,4.0
433,267,2024-11-19,Budget,False,1.0
433,45,2024-11-19,Budget,True,
